금액차이,전세비율,ID,Number of Records,거래금액(만원),건축년도 (아파트 전월세 실거래가),계약년월 (아파트 전월세 실거래가),계약년월,계약일 (아파트 전월세 실거래가),계약일,구,단지명,도로명,동,보증금(만원),시군구 - Split 1,시군구,월세(만원),전세비율 1,전용면적(㎡),전월세구분,층
4500,0.88,3293,1,37500,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉풍림아이원,25,정릉동,33000,서울특별시,서울특별시 성북구 정릉동,0,0.88,84,전세,1
7700,0.810810811,3294,1,40700,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉풍림아이원,25,정릉동,33000,서울특별시,서울특별시 성북구 정릉동,0,0.810810811,84,전세,9
3900,0.894308943,3295,1,36900,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉풍림아이원,25,정릉동,33000,서울특별시,서울특별시 성북구 정릉동,0,0.894308943,84,전세,2
2500,0.918032787,3296,1,30500,2005-01-01,2018-04-01,2018-04-01,21~30,21~30,성북구,정릉풍림아이원,,정릉동,28000,서울특별시,서울특별시 성북구 정릉동,0,0.918032787,60,전세,10
2800,0.909090909,3297,1,30800,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,,정릉동,28000,서울특별시,서울특별시 성북구 정릉동,0,0.909090909,60,전세,4
2600,0.915032680,3298,1,30600,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,,정릉동,28000,서울특별시,서울특별시 성북구 정릉동,0,0.91503268,60,전세,7
2500,0.918032787,3299,1,30500,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,,정릉동,28000,서울특별시,서울특별시 성북구 정릉동,0,0.918032787,60,전세,5
2300,0.924092409,3300,1,30300,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,,정릉동,28000,서울특별시,서울특별시 성북구 정릉동,0,0.924092409,60,전세,9
2300,0.924092409,3301,1,30300,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉풍림아이원,,정릉동,28000,서울특별시,서울특별시 성북구 정릉동,0,0.924092409,60,전세,6
20500,0.539325843,3302,1,44500,2005-01-01,2018-04-01,2018-04-01,21~30,21~30,성북구,정릉풍림아이원,25,정릉동,24000,서울특별시,서울특별시 성북구 정릉동,40,0.539325843,84,월세,10
20500,0.539325843,3303,1,44500,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,25,정릉동,24000,서울특별시,서울특별시 성북구 정릉동,40,0.539325843,84,월세,13
13500,0.64,3304,1,37500,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉풍림아이원,25,정릉동,24000,서울특별시,서울특별시 성북구 정릉동,40,0.64,84,월세,1
16700,0.589680590,3305,1,40700,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉풍림아이원,25,정릉동,24000,서울특별시,서울특별시 성북구 정릉동,40,0.58968059,84,월세,9
12900,0.650406504,3306,1,36900,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉풍림아이원,25,정릉동,24000,서울특별시,서울특별시 성북구 정릉동,40,0.650406504,84,월세,2
25500,0.163934426,3307,1,30500,2005-01-01,2018-04-01,2018-04-01,21~30,21~30,성북구,정릉풍림아이원,,정릉동,5000,서울특별시,서울특별시 성북구 정릉동,70,0.163934426,60,월세,10
25800,0.162337662,3308,1,30800,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,,정릉동,5000,서울특별시,서울특별시 성북구 정릉동,70,0.162337662,60,월세,4
25600,0.163398693,3309,1,30600,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,,정릉동,5000,서울특별시,서울특별시 성북구 정릉동,70,0.163398693,60,월세,7
25500,0.163934426,3310,1,30500,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,,정릉동,5000,서울특별시,서울특별시 성북구 정릉동,70,0.163934426,60,월세,5
25300,0.165016502,3311,1,30300,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉풍림아이원,,정릉동,5000,서울특별시,서울특별시 성북구 정릉동,70,0.165016502,60,월세,9
25300,0.165016502,3312,1,30300,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉풍림아이원,,정릉동,5000,서울특별시,서울특별시 성북구 정릉동,70,0.165016502,60,월세,6
7300,0.806878307,3313,1,37800,2004-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉하이츠빌1단지,19,정릉동,30500,서울특별시,서울특별시 성북구 정릉동,0,0.806878307,60,전세,19
12000,0.736263736,3314,1,45500,2004-01-01,2018-04-01,2018-04-01,21~30,21~30,성북구,정릉하이츠빌1단지,19,정릉동,33500,서울특별시,서울특별시 성북구 정릉동,0,0.736263736,85,전세,11
8500,0.824742268,3315,1,48500,2005-01-01,2018-04-01,2018-04-01,21~30,21~30,성북구,정릉하이츠빌2단지,26,정릉동,40000,서울특별시,서울특별시 성북구 정릉동,0,0.824742268,85,전세,2
4000,0.909090909,3316,1,44000,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉하이츠빌2단지,26,정릉동,40000,서울특별시,서울특별시 성북구 정릉동,0,0.909090909,85,전세,8
1000,0.975609756,3317,1,41000,2005-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,정릉하이츠빌2단지,26,정릉동,40000,서울특별시,서울특별시 성북구 정릉동,0,0.975609756,85,전세,9
800,0.980392157,3318,1,40800,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉하이츠빌2단지,26,정릉동,40000,서울특별시,서울특별시 성북구 정릉동,0,0.980392157,85,전세,4
10800,0.787401575,3319,1,50800,2005-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,정릉하이츠빌2단지,26,정릉동,40000,서울특별시,서울특별시 성북구 정릉동,0,0.787401575,85,전세,9
16800,0.706806283,3320,1,57300,2011-01-01,2018-04-01,2018-04-01,11~20,11~20,성북구,래미안라센트,24,종암동,40500,서울특별시,서울특별시 성북구 종암동,0,0.706806283,60,전세,6
15800,0.724258290,3321,1,57300,2011-01-01,2018-04-01,2018-04-01,11~20,11~20,성북구,래미안라센트,24,종암동,41500,서울특별시,서울특별시 성북구 종암동,0,0.72425829,60,전세,6
55000,0.153846154,3322,1,65000,2011-01-01,2018-04-01,2018-04-01,11~20,21~30,성북구,래미안라센트,24,종암동,10000,서울특별시,서울특별시 성북구 종암동,120,0.153846154,85,월세,10
60000,0.142857143,3323,1,70000,2011-01-01,2018-04-01,2018-04-01,11~20,11~20,성북구,래미안라센트,24,종암동,10000,서울특별시,서울특별시 성북구 종암동,120,0.142857143,85,월세,18
56900,0.149476831,3324,1,66900,2011-01-01,2018-04-01,2018-04-01,11~20,1~10,성북구,래미안라센트,24,종암동,10000,서울특별시,서울특별시 성북구 종암동,120,0.149476831,85,월세,19
7900,0.835073069,3325,1,47900,2009-01-01,2018-04-01,2018-04-01,11~20,21~30,성북구,래미안세레니티,23,종암동,40000,서울특별시,서울특별시 성북구 종암동,0,0.835073069,60,전세,3
10000,0.8,3326,1,50000,2009-01-01,2018-04-01,2018-04-01,11~20,11~20,성북구,래미안세레니티,23,종암동,40000,서울특별시,서울특별시 성북구 종암동,0,0.8,60,전세,14
9000,0.816326531,3327,1,49000,2009-01-01,2018-04-01,2018-04-01,11~20,1~10,성북구,래미안세레니티,23,종암동,40000,서울특별시,서울특별시 성북구 종암동,0,0.816326531,60,전세,4
9000,0.816326531,3328,1,49000,2009-01-01,2018-04-01,2018-04-01,11~20,1~10,성북구,래미안세레니티,23,종암동,40000,서울특별시,서울특별시 성북구 종암동,0,0.816326531,60,전세,5
9000,0.816326531,3329,1,49000,2009-01-01,2018-04-01,2018-04-01,11~20,1~10,성북구,래미안세레니티,23,종암동,40000,서울특별시,서울특별시 성북구 종암동,0,0.816326531,60,전세,3
37900,0.208768267,3330,1,47900,2009-01-01,2018-04-01,2018-04-01,21~30,21~30,성북구,래미안세레니티,23,종암동,10000,서울특별시,서울특별시 성북구 종암동,90,0.208768267,60,월세,3
40000,0.2,3331,1,50000,2009-01-01,2018-04-01,2018-04-01,21~30,11~20,성북구,래미안세레니티,23,종암동,10000,서울특별시,서울특별시 성북구 종암동,90,0.2,60,월세,14
39000,0.204081633,3332,1,49000,2009-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,래미안세레니티,23,종암동,10000,서울특별시,서울특별시 성북구 종암동,90,0.204081633,60,월세,4
39000,0.204081633,3333,1,49000,2009-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,래미안세레니티,23,종암동,10000,서울특별시,서울특별시 성북구 종암동,90,0.204081633,60,월세,5
39000,0.204081633,3334,1,49000,2009-01-01,2018-04-01,2018-04-01,21~30,1~10,성북구,래미안세레니티,23,종암동,10000,서울특별시,서울특별시 성북구 종암동,90,0.204081633,60,월세,3
10400,0.760368664,3335,1,43400,2004-01-01,2018-04-01,2018-04-01,11~20,11~20,성북구,삼성래미안,25,종암동,33000,서울특별시,서울특별시 성북구 종암동,0,0.760368664,60,전세,20
9200,0.781990521,3336,1,42200,2004-01-01,2018-04-01,2018-04-01,11~20,1~10,성북구,삼성래미안,25,종암동,33000,서울특별시,서울특별시 성북구 종암동,0,0.781990521,60,전세,4
