계약년월,구,동,아파트_mean_건축년도,아파트_median_실거래
2012-04-01,마포구,노고산동,2003.333333333,23500
2012-04-01,마포구,대흥동,1999,49000
2012-04-01,마포구,도화동,1997.818181818,41800
2012-04-01,마포구,마포동,2000,58000
2012-04-01,마포구,망원동,2003.25,35800
2012-04-01,마포구,상암동,2005,56750
2012-04-01,마포구,서교동,2004.666666667,25000
2012-04-01,마포구,성산동,1993.214285714,31250
2012-04-01,마포구,신공덕동,2008.964285714,89921
2012-04-01,마포구,신수동,2003,43250
2012-04-01,마포구,신정동,1999,59500
2012-04-01,마포구,연남동,2007.5,44950
2012-04-01,마포구,염리동,2002.2,38000
2012-04-01,마포구,용강동,2003,44775
2012-04-01,마포구,중동,2000.8,38000
2012-04-01,마포구,창전동,2003.75,50750
2012-04-01,마포구,토정동,1997,40500
2012-04-01,마포구,하중동,2010,110922
2012-04-01,마포구,현석동,1999,45200
2012-04-01,서대문구,남가좌동,2001.166666667,28625
2012-04-01,서대문구,냉천동,2007.4,52500
2012-04-01,서대문구,북가좌동,2006.666666667,34850
2012-04-01,서대문구,북아현동,1996.5,31900
2012-04-01,서대문구,연희동,2002.75,39850
2012-04-01,서대문구,영천동,1995,40250
2012-04-01,서대문구,창천동,2008,21335
2012-04-01,서대문구,천연동,2006,32325
2012-04-01,서대문구,충정로3가,1992.333333333,26000
2012-04-01,서대문구,합동,2008,54500
2012-04-01,서대문구,현저동,1998,46200
2012-04-01,서대문구,홍은동,1994.176470588,31000
2012-04-01,서대문구,홍제동,1999.227272727,31300
2012-04-01,서초구,반포동,1994.695652174,123000
2012-04-01,서초구,방배동,1999.645161290,78000
2012-04-01,서초구,서초동,1997.035087719,81500
2012-04-01,서초구,양재동,1996.333333333,48500
2012-04-01,서초구,우면동,1994.5,46350
2012-04-01,서초구,잠원동,1986.482758621,80500
2012-04-01,성동구,금호동1가,2001,40900
2012-04-01,성동구,금호동3가,2000.6,41000
2012-04-01,성동구,금호동4가,2003.333333333,40050
2012-04-01,성동구,마장동,1999.166666667,41650
2012-04-01,성동구,사근동,1994.5,31450
2012-04-01,성동구,성수동1가,2001.714285714,59500
2012-04-01,성동구,성수동2가,2000.5,51850
2012-04-01,성동구,송정동,2003.571428571,18000
2012-04-01,성동구,옥수동,1990.714285714,45000
2012-04-01,성동구,용답동,1995,35000
2012-04-01,성동구,응봉동,1994.272727273,40000
2012-04-01,성동구,하왕십리동,2000.3,45075
2012-04-01,성동구,행당동,2000.88,47000
2012-04-01,성동구,홍익동,2005.666666667,38400
2012-04-01,성북구,길음동,2004.461538462,37400
2012-04-01,성북구,돈암동,1999.894736842,35000
2012-04-01,성북구,동소문동4가,2008,50500
2012-04-01,성북구,동소문동5가,2006,42750
2012-04-01,성북구,보문동3가,2003,32250
2012-04-01,성북구,보문동6가,2003,25500
2012-04-01,성북구,삼선동2가,2008,33500
2012-04-01,성북구,삼선동3가,2002,31500
2012-04-01,성북구,삼선동4가,1999,28500
2012-04-01,성북구,상월곡동,2003,33200
2012-04-01,성북구,석관동,1999.888888889,31000
2012-04-01,성북구,안암동1가,2005,56000
2012-04-01,성북구,안암동3가,1971,12100
2012-04-01,성북구,장위동,2005,31000
2012-04-01,성북구,정릉동,2003.756756757,27300
2012-04-01,성북구,종암동,2004.75,34000
2012-04-01,성북구,하월곡동,2006.4,31950
2012-04-01,송파구,가락동,1987.471698113,50200
2012-04-01,송파구,거여동,1997.333333333,31500
2012-04-01,송파구,마천동,2006.666666667,53040
2012-04-01,송파구,문정동,1992.257142857,61000
2012-04-01,송파구,방이동,1992.733333333,61000
2012-04-01,송파구,석촌동,2001.5,49500
2012-04-01,송파구,송파동,1996.875,50350
2012-04-01,송파구,신천동,1991.534883721,67900
2012-04-01,송파구,오금동,1994.75,39475
2012-04-01,송파구,잠실동,2000.729411765,87500
2012-04-01,송파구,장지동,2008.076923077,54000
2012-04-01,송파구,풍납동,1996.75,35200
2012-04-01,양천구,목동,1992.925925926,55150
2012-04-01,양천구,신월동,1999.413043478,23650
2012-04-01,양천구,신정동,1997.513157895,36900
2012-04-01,영등포구,당산동,2005,34400
2012-04-01,영등포구,당산동2가,1997.333333333,19440
2012-04-01,영등포구,당산동3가,1994,33000
2012-04-01,영등포구,당산동4가,1993.166666667,36150
2012-04-01,영등포구,당산동5가,2001.5,51500
2012-04-01,영등포구,대림동,1996.052631579,31500
2012-04-01,영등포구,도림동,1998.5,23500
2012-04-01,영등포구,문래동3가,1999.428571429,60500
2012-04-01,영등포구,문래동4가,2004.5,38600
2012-04-01,영등포구,문래동5가,1995,32000
2012-04-01,영등포구,문래동6가,1991.4,29800
2012-04-01,영등포구,신길동,1996.208333333,35400
2012-04-01,영등포구,양평동2가,1994,28150
2012-04-01,영등포구,양평동3가,1999.25,34350
2012-04-01,영등포구,양평동4가,2000,29800
2012-04-01,영등포구,양평동5가,1996,31000
2012-04-01,영등포구,여의도동,1979.535714286,78500
2012-04-01,영등포구,영등포동,1997.285714286,37350
2012-04-01,영등포구,영등포동1가,2011,8500
2012-04-01,영등포구,영등포동7가,2006.5,26975
2012-04-01,영등포구,영등포동8가,1999,30400
2012-04-01,용산구,도원동,2001,41000
2012-04-01,용산구,문배동,2005.5,56500
2012-04-01,용산구,보광동,1996,52125
2012-04-01,용산구,산천동,2001,31000
2012-04-01,용산구,서빙고동,1984,167500
2012-04-01,용산구,원효로1가,2006.333333333,58000
2012-04-01,용산구,이촌동,1994.75,82000
2012-04-01,용산구,이태원동,1982,91000
2012-04-01,용산구,한강로3가,2011,22425
2012-04-01,용산구,한남동,1994.333333333,73750
2012-04-01,용산구,후암동,1994.4,45000
2012-04-01,은평구,갈현동,2001.181818182,22000
2012-04-01,은평구,구산동,2002.857142857,29000
2012-04-01,은평구,녹번동,2006.5,32500
2012-04-01,은평구,불광동,2003.411764706,37750
2012-04-01,은평구,수색동,2004.333333333,23000
2012-04-01,은평구,신사동,1997.705882353,25200
2012-04-01,은평구,역촌동,2006.5,24950
2012-04-01,은평구,응암동,2004.461538462,30200
2012-04-01,은평구,증산동,2004.75,25750
2012-04-01,은평구,진관동,2008.727272727,41000
2012-04-01,종로구,내수동,2004,116000
2012-04-01,종로구,명륜1가,2006,62000
2012-04-01,종로구,명륜2가,1995,56000
2012-04-01,종로구,무악동,2004,52145
2012-04-01,종로구,사직동,2008,73900
2012-04-01,종로구,수송동,2005,28000
2012-04-01,종로구,숭인동,1992.333333333,17900
2012-04-01,종로구,인의동,2006,50000
2012-04-01,종로구,창신동,1996.461538462,31000
2012-04-01,종로구,청운동,2000,51500
2012-04-01,종로구,충신동,2011,16516.5
2012-04-01,종로구,평창동,2000.75,27350
2012-04-01,종로구,행촌동,1971,12250
2012-04-01,중구,만리동1가,2012,66200
2012-04-01,중구,묵정동,1982,35000
2012-04-01,중구,신당동,1999.758620690,43000
2012-04-01,중구,중림동,2001,45000
2012-04-01,중구,황학동,2009.333333333,54555.5
2012-04-01,중구,회현동1가,2010.5,98500
2012-04-01,중랑구,망우동,1998.2,27950
2012-04-01,중랑구,면목동,1993.84375,25600
2012-04-01,중랑구,묵동,1998.105263158,30800
2012-04-01,중랑구,상봉동,1997.111111111,31600
2012-04-01,중랑구,신내동,1996.909090909,25000
2012-04-01,중랑구,중화동,1996.714285714,25800
2012-05-01,강남구,개포동,1984.049180328,64000
2012-05-01,강남구,논현동,1998.461538462,64800
2012-05-01,강남구,대치동,1987.4375,93250
2012-05-01,강남구,도곡동,2001.580645161,103000
2012-05-01,강남구,삼성동,2003.95,90750
2012-05-01,강남구,세곡동,2011,54640.5
2012-05-01,강남구,수서동,1992.642857143,32000
2012-05-01,강남구,신사동,2006,68900
2012-05-01,강남구,압구정동,1980.285714286,130000
2012-05-01,강남구,역삼동,2003.52,62000
2012-05-01,강남구,일원동,1992.416666667,65750
2012-05-01,강남구,청담동,1992.785714286,92250
2012-05-01,강동구,강일동,2009.08,39542
2012-05-01,강동구,고덕동,1986.606060606,44500
2012-05-01,강동구,길동,2003.684210526,13900
2012-05-01,강동구,둔촌동,1989.583333333,57000
2012-05-01,강동구,명일동,1985.725,44000
2012-05-01,강동구,상일동,1983,44350
2012-05-01,강동구,성내동,2001.411764706,36000
2012-05-01,강동구,암사동,2005.058823529,52800
2012-05-01,강동구,천호동,2000.304347826,31700
2012-05-01,강북구,미아동,2004.407407407,33000
2012-05-01,강북구,번동,1994.925925926,21000
2012-05-01,강북구,수유동,1996.428571429,27000
2012-05-01,강북구,우이동,1990,32000
2012-05-01,강서구,가양동,1995.46875,22000
2012-05-01,강서구,내발산동,2006.916666667,35150
2012-05-01,강서구,등촌동,1998.03125,25500
2012-05-01,강서구,마곡동,2005,28200
2012-05-01,강서구,방화동,1997.566666667,22375
2012-05-01,강서구,염창동,2002.107142857,36375
2012-05-01,강서구,화곡동,2004.096774194,30500
2012-05-01,관악구,남현동,2002,45750
2012-05-01,관악구,봉천동,2001.983870968,36950
2012-05-01,관악구,신림동,1999.186046512,29000
2012-05-01,광진구,광장동,1996.045454545,54450
2012-05-01,광진구,구의동,1999.181818182,48000
2012-05-01,광진구,군자동,2004,51000
2012-05-01,광진구,자양동,1998.266666667,51500
2012-05-01,광진구,화양동,1999,35000
2012-05-01,구로구,개봉동,2000.086956522,29500
2012-05-01,구로구,고척동,1996.826086957,30000
2012-05-01,구로구,구로동,1996.344827586,26450
2012-05-01,구로구,신도림동,1999.833333333,42000
2012-05-01,구로구,오류동,1999.75,25100
2012-05-01,구로구,온수동,2010,44000
2012-05-01,구로구,천왕동,2011,22200
2012-05-01,금천구,가산동,1998,27800
2012-05-01,금천구,독산동,1999.105263158,25300
2012-05-01,금천구,시흥동,1996,22150
2012-05-01,노원구,공릉동,1998,22950
2012-05-01,노원구,상계동,1991.390070922,22500
2012-05-01,노원구,월계동,1995.490196078,21800
2012-05-01,노원구,중계동,1993.976190476,25250
2012-05-01,노원구,하계동,1989.931034483,20600
2012-05-01,도봉구,도봉동,1998.555555556,28450
2012-05-01,도봉구,방학동,1992.560975610,23000
2012-05-01,도봉구,쌍문동,1991,22400
2012-05-01,도봉구,창동,1993.540540541,23750
2012-05-01,동대문구,답십리동,1999.344827586,29500
2012-05-01,동대문구,신설동,2008,28000
2012-05-01,동대문구,용두동,2002.142857143,34000
2012-05-01,동대문구,이문동,2008.696428571,43000
2012-05-01,동대문구,장안동,2005.6,34800
2012-05-01,동대문구,전농동,1998.8,36200
2012-05-01,동대문구,제기동,2004.25,38500
2012-05-01,동대문구,청량리동,1994.428571429,33000
2012-05-01,동대문구,회기동,1989,28000
2012-05-01,동대문구,휘경동,1999.533333333,29800
2012-05-01,동작구,노량진동,1999.4,42250
2012-05-01,동작구,대방동,1998.846153846,31980
2012-05-01,동작구,동작동,2006,51000
2012-05-01,동작구,본동,2005.714285714,72000
2012-05-01,동작구,사당동,1999.181818182,46975
2012-05-01,동작구,상도1동,2006,29500
2012-05-01,동작구,상도동,2003.25,42500
2012-05-01,동작구,신대방동,1999.4,37500
2012-05-01,동작구,흑석동,1997.75,48950
2012-05-01,마포구,공덕동,2003.545454545,53500
2012-05-01,마포구,노고산동,2002,23900
2012-05-01,마포구,대흥동,1999.2,34900
2012-05-01,마포구,도화동,1998.111111111,45750
2012-05-01,마포구,동교동,2003,65000
2012-05-01,마포구,마포동,1996,35500
2012-05-01,마포구,망원동,2004.8,43000
2012-05-01,마포구,상수동,2004,62000
2012-05-01,마포구,상암동,2006.473684211,47851
2012-05-01,마포구,서교동,2004.5,36250
2012-05-01,마포구,성산동,1994.548387097,31700
2012-05-01,마포구,신공덕동,2008,80330
2012-05-01,마포구,신수동,2001.333333333,43900
2012-05-01,마포구,신정동,1999,36300
2012-05-01,마포구,아현동,2003,43500
2012-05-01,마포구,연남동,2003.461538462,42000
2012-05-01,마포구,염리동,1999,32400
2012-05-01,마포구,용강동,1972,28176
2012-05-01,마포구,중동,2000.5,32500
2012-05-01,마포구,창전동,2003.142857143,53500
2012-05-01,마포구,토정동,1997,38000
2012-05-01,마포구,하중동,2010,141856
2012-05-01,마포구,합정동,2006,110000
2012-05-01,서대문구,남가좌동,1999.5,26400
2012-05-01,서대문구,냉천동,2002,39000
2012-05-01,서대문구,대현동,1998,31000
2012-05-01,서대문구,북가좌동,1999,28500
2012-05-01,서대문구,북아현동,1998.5,30500
2012-05-01,서대문구,연희동,1996.8,40750
2012-05-01,서대문구,영천동,1995,38500
2012-05-01,서대문구,창천동,2012,22360
2012-05-01,서대문구,천연동,2006,33175
2012-05-01,서대문구,충정로3가,2004,32250
2012-05-01,서대문구,현저동,1998.333333333,46000
2012-05-01,서대문구,홍은동,1997.916666667,27500
2012-05-01,서대문구,홍제동,1997.6,29250
2012-05-01,서초구,반포동,1993.428571429,102000
2012-05-01,서초구,방배동,1999.322580645,78000
2012-05-01,서초구,서초동,1996.807017544,68000
2012-05-01,서초구,양재동,1994.6,55000
2012-05-01,서초구,우면동,2005.333333333,46799
2012-05-01,서초구,잠원동,1990.245283019,73800
2012-05-01,성동구,금호동1가,2002,47000
2012-05-01,성동구,금호동3가,1999.5,42600
2012-05-01,성동구,금호동4가,2000.714285714,52000
2012-05-01,성동구,도선동,2006,42500
2012-05-01,성동구,마장동,1996.875,40800
2012-05-01,성동구,사근동,1989,28500
2012-05-01,성동구,성수동1가,2003,47550
2012-05-01,성동구,성수동2가,2001.142857143,63000
2012-05-01,성동구,송정동,2006.5,27750
2012-05-01,성동구,옥수동,1996.928571429,41375
2012-05-01,성동구,응봉동,1993,34250
2012-05-01,성동구,하왕십리동,1999.166666667,40450
2012-05-01,성동구,행당동,2000.75,39950
2012-05-01,성북구,길음동,2005.65625,38625
2012-05-01,성북구,돈암동,2000.090909091,33000
2012-05-01,성북구,동소문동5가,2006,47500
2012-05-01,성북구,동소문동7가,2008,38900
2012-05-01,성북구,보문동3가,2003,30900
2012-05-01,성북구,보문동4가,2011,49000
2012-05-01,성북구,보문동6가,1994,30500
2012-05-01,성북구,삼선동2가,2008.333333333,31500
2012-05-01,성북구,삼선동3가,2008,47500
2012-05-01,성북구,삼선동4가,1999,51000
2012-05-01,성북구,상월곡동,2003,24800
2012-05-01,성북구,석관동,2006.25,35850
2012-05-01,성북구,안암동3가,1971,11000
2012-05-01,성북구,정릉동,2001.914893617,23500
2012-05-01,성북구,종암동,2005.142857143,34850
2012-05-01,성북구,하월곡동,2004.238095238,32500
2012-05-01,송파구,가락동,1988.258064516,49950
2012-05-01,송파구,거여동,1997.380952381,26850
2012-05-01,송파구,마천동,2001.285714286,38300
2012-05-01,송파구,문정동,1993.12,42000
2012-05-01,송파구,방이동,1989.777777778,71500
2012-05-01,송파구,삼전동,2006,38000
2012-05-01,송파구,석촌동,2000.5,42150
2012-05-01,송파구,송파동,1996.5,53350
2012-05-01,송파구,신천동,1993.882352941,76800
2012-05-01,송파구,오금동,1992.7,31000
2012-05-01,송파구,잠실동,2002.346666667,89000
2012-05-01,송파구,장지동,2007.785714286,48725
2012-05-01,송파구,풍납동,1996.210526316,48500
2012-05-01,양천구,목동,1993.817204301,59450
2012-05-01,양천구,신월동,2001.428571429,24000
2012-05-01,양천구,신정동,1994.493333333,42000
2012-05-01,영등포구,당산동,1995,52000
2012-05-01,영등포구,당산동2가,1999,23000
2012-05-01,영등포구,당산동3가,1987.25,34975
2012-05-01,영등포구,당산동4가,1997.583333333,41600
2012-05-01,영등포구,당산동5가,2000.714285714,52500
2012-05-01,영등포구,대림동,1996.764705882,32450
2012-05-01,영등포구,도림동,1997,18000
2012-05-01,영등포구,문래동2가,1983,29500
2012-05-01,영등포구,문래동3가,1994.8,48300
2012-05-01,영등포구,문래동5가,1990,29250
2012-05-01,영등포구,문래동6가,1993.75,27700
2012-05-01,영등포구,신길동,1997.791666667,35850
2012-05-01,영등포구,양평동2가,1998.5,26900
2012-05-01,영등포구,양평동3가,2006.625,34250
2012-05-01,영등포구,양평동4가,1993,34900
2012-05-01,영등포구,양평동5가,1996,37800
2012-05-01,영등포구,양평동6가,2000,37800
2012-05-01,영등포구,여의도동,1978.478260870,78000
2012-05-01,영등포구,영등포동,2002,43100
2012-05-01,영등포구,영등포동1가,2011,8500
2012-05-01,영등포구,영등포동5가,1999,25000
2012-05-01,영등포구,영등포동7가,2005,22425
2012-05-01,영등포구,영등포동8가,2001.5,45000
2012-05-01,용산구,도원동,2001,54500
2012-05-01,용산구,문배동,2005,47500
2012-05-01,용산구,산천동,2001,32000
2012-05-01,용산구,서빙고동,1984,157800
2012-05-01,용산구,원효로4가,1984.333333333,62000
2012-05-01,용산구,이촌동,1992.833333333,66500
2012-05-01,용산구,이태원동,1994,72000
2012-05-01,용산구,한강로1가,2005,97000
2012-05-01,용산구,한강로3가,2009.666666667,21000
2012-05-01,용산구,한남동,1992.875,48600
2012-05-01,용산구,효창동,1989.5,49350
